DATE,USER_ID,SKU_ID,LIST_ID,SKIP_DTSTAMP,LAST_PREVIOUS_PICK_DTSTAMP,FIRST_SUBSEQUENT_PICK_DTSTAMP,TIME_TO_REPICK
2024-10-18,KHANAN,60481624,PNH8572130,2024-10-18 10:36:48.518159,2024-10-18 10:55:16.034656,2024-10-18 10:57:30.493179,0 days 00:02:14.458523
2024-10-18,KHANAN,60063101,PNH8572130,2024-10-18 10:36:50.285686,2024-10-18 10:55:02.970007,2024-10-18 10:55:16.034656,0 days 00:00:13.064649
2024-10-18,KHANAN,60679110,PNH8572130,2024-10-18 10:36:52.076159,2024-10-18 10:52:52.882353,2024-10-18 10:55:02.970007,0 days 00:02:10.087654
2024-10-18,KHANAN,60463867,PNH8572130,2024-10-18 10:36:54.236762,2024-10-18 10:50:04.051099,2024-10-18 10:52:52.882353,0 days 00:02:48.831254
2024-10-18,KHANAN,60437368,PNH8572130,2024-10-18 10:36:56.285139,2024-10-18 10:49:31.376278,2024-10-18 10:50:04.051099,0 days 00:00:32.674821
2024-10-18,KHANAN,60203410,PNH8572130,2024-10-18 10:36:58.153970,2024-10-18 10:48:48.179670,2024-10-18 10:49:31.376278,0 days 00:00:43.196608
2024-10-18,KHANAN,60259819,PNH8572130,2024-10-18 10:37:00.399125,2024-10-18 10:46:39.680398,2024-10-18 10:48:48.179670,0 days 00:02:08.499272
2024-10-18,KHANAN,20002408,PNH8572130,2024-10-18 10:37:03.035736,2024-10-18 10:46:05.465155,2024-10-18 10:46:39.680398,0 days 00:00:34.215243
2024-10-18,KHANAZ,60067507,XNH8610232,2024-10-18 12:57:13.056749,2024-10-18 13:27:48.708622,2024-10-18 13:29:15.602077,0 days 00:01:26.893455
2024-10-18,KHANAZ,60067507,XNH8610232,2024-10-18 12:58:37.534582,2024-10-18 13:27:48.708622,2024-10-18 13:29:15.602077,0 days 00:01:26.893455
2024-10-18,KHANAZ,60067507,XNH8610232,2024-10-18 12:58:51.548815,2024-10-18 13:27:48.708622,2024-10-18 13:29:15.602077,0 days 00:01:26.893455
2024-10-18,KHANIM,60432731,XNH8588167,2024-10-18 08:02:46.700234,2024-10-18 08:02:25.546185,2024-10-18 08:07:32.399294,0 days 00:05:06.853109
2024-10-18,KHANIM,60432731,XNH8588167,2024-10-18 08:02:48.835322,2024-10-18 08:02:25.546185,2024-10-18 08:07:32.399294,0 days 00:05:06.853109
2024-10-18,KHANIM,60432731,XNH8588167,2024-10-18 08:02:51.513506,2024-10-18 08:02:25.546185,2024-10-18 08:07:32.399294,0 days 00:05:06.853109
2024-10-18,KHANIM,60432731,XNH8588167,2024-10-18 08:02:53.960868,2024-10-18 08:02:25.546185,2024-10-18 08:07:32.399294,0 days 00:05:06.853109
2024-10-18,KHANIM,60639850,XNH8603720,2024-10-18 13:32:01.624307,2024-10-18 13:43:37.620955,2024-10-18 13:46:11.981142,0 days 00:02:34.360187
2024-10-18,KHANIM,20002283,XNH8603720,2024-10-18 13:32:23.426083,2024-10-18 13:46:11.981142,2024-10-18 13:47:25.085750,0 days 00:01:13.104608
2024-10-18,KHANIM,20002283,XNH8603720,2024-10-18 13:32:35.785202,2024-10-18 13:46:11.981142,2024-10-18 13:47:25.085750,0 days 00:01:13.104608
2024-10-18,KHANIM,20128259,XNH8603720,2024-10-18 13:39:38.754432,2024-10-18 13:48:14.724003,2024-10-18 13:50:26.934073,0 days 00:02:12.210070
2024-10-18,KHANIM,20128259,XNH8603720,2024-10-18 13:39:40.814340,2024-10-18 13:48:14.724003,2024-10-18 13:50:26.934073,0 days 00:02:12.210070
2024-10-18,KHANIM,20002283,XNH8603720,2024-10-18 13:39:46.785528,2024-10-18 13:46:11.981142,2024-10-18 13:47:25.085750,0 days 00:01:13.104608
2024-10-18,KHANIM,60639850,XNH8603720,2024-10-18 13:42:53.471267,2024-10-18 13:43:37.620955,2024-10-18 13:46:11.981142,0 days 00:02:34.360187
2024-10-18,KHANIM,20002283,XNH8603720,2024-10-18 13:42:55.786443,2024-10-18 13:46:11.981142,2024-10-18 13:47:25.085750,0 days 00:01:13.104608
2024-10-18,KHANIM,20002283,XNH8603720,2024-10-18 13:42:57.665672,2024-10-18 13:46:11.981142,2024-10-18 13:47:25.085750,0 days 00:01:13.104608
2024-10-18,KHANIM,20128259,XNH8603720,2024-10-18 13:43:02.126986,2024-10-18 13:48:14.724003,2024-10-18 13:50:26.934073,0 days 00:02:12.210070
2024-10-18,KHANIM,20128259,XNH8603720,2024-10-18 13:43:03.746047,2024-10-18 13:48:14.724003,2024-10-18 13:50:26.934073,0 days 00:02:12.210070
2024-10-18,KHANIM,20002283,XNH8603720,2024-10-18 13:43:05.355647,2024-10-18 13:46:11.981142,2024-10-18 13:47:25.085750,0 days 00:01:13.104608
2024-10-18,KHANSA,20059784,CNH8619097,2024-10-18 21:29:48.288144,2024-10-18 21:33:04.057354,2024-10-18 21:35:16.345864,0 days 00:02:12.288510
2024-10-18,KHANSA,60563427,CNH8619097,2024-10-18 21:30:02.219846,2024-10-18 21:35:46.430385,2024-10-18 21:36:25.037045,0 days 00:00:38.606660
2024-10-18,KOLBPE,60555653,XNH8613512,2024-10-18 14:24:49.326686,2024-10-18 14:57:24.947525,2024-10-18 14:58:23.993737,0 days 00:00:59.046212
2024-10-18,KOLBPE,60057709,XNH8617696,2024-10-18 16:50:10.698218,2024-10-18 17:00:23.289517,2024-10-18 17:05:19.164822,0 days 00:04:55.875305
2024-10-18,KOLBPE,60057709,XNH8617696,2024-10-18 16:50:13.431854,2024-10-18 17:00:23.289517,2024-10-18 17:05:19.164822,0 days 00:04:55.875305
2024-10-18,KOLBPE,60588478,XNH8616764,2024-10-18 17:25:31.107593,2024-10-18 18:24:12.209447,2024-10-18 18:26:49.604059,0 days 00:02:37.394612
2024-10-18,KOLBPE,60468089,XNH8616712,2024-10-18 15:50:36.417941,2024-10-18 15:54:45.544803,2024-10-18 15:55:17.525146,0 days 00:00:31.980343
2024-10-18,KOLBPE,60468089,XNH8616712,2024-10-18 15:17:44.033087,2024-10-18 15:54:45.544803,2024-10-18 15:55:17.525146,0 days 00:00:31.980343
2024-10-18,KOLBPE,60712550,XNH8616764,2024-10-18 18:04:37.508383,2024-10-18 18:26:49.604059,2024-10-18 18:29:31.263746,0 days 00:02:41.659687
2024-10-18,KOLBPE,60712550,XNH8616764,2024-10-18 18:11:20.766480,2024-10-18 18:26:49.604059,2024-10-18 18:29:31.263746,0 days 00:02:41.659687
2024-10-18,KOLBPE,60588478,XNH8616764,2024-10-18 18:11:23.631590,2024-10-18 18:24:12.209447,2024-10-18 18:26:49.604059,0 days 00:02:37.394612
2024-10-18,KOLBPE,60712550,XNH8616764,2024-10-18 18:11:26.173158,2024-10-18 18:26:49.604059,2024-10-18 18:29:31.263746,0 days 00:02:41.659687
2024-10-18,KOLBPE,21041693,CNH8619107,2024-10-18 20:51:09.076954,2024-10-18 21:16:44.721327,2024-10-18 21:17:14.172405,0 days 00:00:29.451078
2024-10-18,KUMANA,60568761,CNH8616862,2024-10-18 16:20:01.929524,2024-10-18 16:37:23.666542,2024-10-18 16:38:22.132016,0 days 00:00:58.465474
2024-10-18,KUMANA,60074006,CNH8616862,2024-10-18 16:29:46.319466,2024-10-18 16:31:57.538625,2024-10-18 16:33:02.169924,0 days 00:01:04.631299
2024-10-18,KUMANA,60568761,CNH8616862,2024-10-18 16:35:05.743580,2024-10-18 16:37:23.666542,2024-10-18 16:38:22.132016,0 days 00:00:58.465474
2024-10-18,KUMANA,60568761,CNH8616862,2024-10-18 16:29:48.488033,2024-10-18 16:37:23.666542,2024-10-18 16:38:22.132016,0 days 00:00:58.465474
2024-10-18,KUMANA,60697143,XNH8616759,2024-10-18 18:11:16.764089,2024-10-18 18:32:44.332861,2024-10-18 18:32:57.468533,0 days 00:00:13.135672
2024-10-18,KUMANA,60697143,XNH8616759,2024-10-18 18:25:23.712588,2024-10-18 18:32:44.332861,2024-10-18 18:32:57.468533,0 days 00:00:13.135672
2024-10-18,KUMANA,20001995,XNH8616813,2024-10-18 16:58:15.589363,2024-10-18 17:28:00.253717,2024-10-18 17:29:44.129965,0 days 00:01:43.876248
2024-10-18,KUMANK,21042147,PNH8573123,2024-10-18 15:04:04.176541,2024-10-18 15:33:10.500960,2024-10-18 15:34:07.102415,0 days 00:00:56.601455
2024-10-18,KUMANK,60551535,PNH8614893,2024-10-18 14:21:16.503359,2024-10-18 14:24:30.078666,2024-10-18 14:25:37.381108,0 days 00:01:07.302442
2024-10-18,KUMATA,60543660,CNH8618942,2024-10-18 20:20:16.821102,2024-10-18 20:59:40.903265,2024-10-18 21:02:06.737738,0 days 00:02:25.834473
2024-10-18,KUPRVI,20001632,XNH8613525,2024-10-18 14:13:05.032256,2024-10-18 14:46:31.725922,2024-10-18 14:47:18.106647,0 days 00:00:46.380725
2024-10-18,KUPRVI,60623375,XNH8613525,2024-10-18 14:16:18.034098,2024-10-18 14:47:18.106647,2024-10-18 14:48:49.137133,0 days 00:01:31.030486
2024-10-18,KUPRVI,60623375,XNH8613525,2024-10-18 14:18:27.465445,2024-10-18 14:47:18.106647,2024-10-18 14:48:49.137133,0 days 00:01:31.030486
2024-10-18,KUPRVI,60463737,XNH8616717,2024-10-18 15:06:27.220167,2024-10-18 15:05:11.612037,2024-10-18 15:09:32.093852,0 days 00:04:20.481815
2024-10-18,KUPRVI,20002153,XNH8616717,2024-10-18 15:06:29.503376,2024-10-18 16:47:28.401055,2024-10-18 16:48:19.097316,0 days 00:00:50.696261
2024-10-18,KUPRVI,20002153,XNH8616717,2024-10-18 16:01:29.773117,2024-10-18 16:47:28.401055,2024-10-18 16:48:19.097316,0 days 00:00:50.696261
2024-10-18,KUPRVI,60014071,XNH8616771,2024-10-18 17:06:40.918434,2024-10-18 18:27:56.626793,2024-10-18 18:28:22.882692,0 days 00:00:26.255899
2024-10-18,KUPRVI,60567859,XNH8616771,2024-10-18 18:06:58.373644,2024-10-18 18:08:16.072808,2024-10-18 18:13:19.201463,0 days 00:05:03.128655
2024-10-18,KUPRVI,60014071,XNH8616771,2024-10-18 18:20:24.251810,2024-10-18 18:27:56.626793,2024-10-18 18:28:22.882692,0 days 00:00:26.255899
2024-10-18,KUPRVI,60700862,CNH8618934,2024-10-18 20:28:06.554501,2024-10-18 20:54:01.976263,2024-10-18 20:54:48.494999,0 days 00:00:46.518736
2024-10-18,KUPRVI,60693186,CNH8619124,2024-10-18 21:17:21.477021,2024-10-18 21:34:24.365132,2024-10-18 21:34:47.828588,0 days 00:00:23.463456
2024-10-18,KUPRVI,20001632,XNH8613525,2024-10-18 14:37:24.273089,2024-10-18 14:46:31.725922,2024-10-18 14:47:18.106647,0 days 00:00:46.380725
2024-10-18,MAHZAK,60438275,XNH8590407,2024-10-18 08:32:18.049836,2024-10-18 09:53:10.179466,2024-10-18 09:56:21.456086,0 days 00:03:11.276620
2024-10-18,MAHZAK,60438275,XNH8590407,2024-10-18 08:36:26.731091,2024-10-18 09:53:10.179466,2024-10-18 09:56:21.456086,0 days 00:03:11.276620
2024-10-18,MAHZAK,60278811,XNH8590407,2024-10-18 09:20:31.156321,2024-10-18 09:48:16.781098,2024-10-18 09:50:42.870054,0 days 00:02:26.088956
2024-10-18,MAHZAK,60278811,XNH8590407,2024-10-18 09:20:34.376875,2024-10-18 09:48:16.781098,2024-10-18 09:50:42.870054,0 days 00:02:26.088956
2024-10-18,MAKODI,60590518,XNH8618896,2024-10-18 21:28:22.451271,2024-10-18 21:35:05.847178,2024-10-18 21:35:29.412155,0 days 00:00:23.564977
2024-10-18,MAKODI,60033061,XNH8618885,2024-10-18 20:17:30.329620,2024-10-18 20:25:54.947697,2024-10-18 20:26:14.155255,0 days 00:00:19.207558
2024-10-18,MAQSZA,20001661,XNH8613539,2024-10-18 15:10:41.856539,2024-10-18 15:13:19.191943,2024-10-18 15:14:52.114728,0 days 00:01:32.922785
2024-10-18,MAQSZA,20001661,XNH8613539,2024-10-18 15:10:46.969960,2024-10-18 15:13:19.191943,2024-10-18 15:14:52.114728,0 days 00:01:32.922785
2024-10-18,MEHMHA,60010007,PNH8573100,2024-10-18 07:35:40.723366,2024-10-18 07:37:20.593281,2024-10-18 07:41:22.408782,0 days 00:04:01.815501
2024-10-18,MEHMHA,60010007,PNH8573100,2024-10-18 07:36:46.011182,2024-10-18 07:37:20.593281,2024-10-18 07:41:22.408782,0 days 00:04:01.815501
2024-10-18,MEHMHA,60501744,PNH8573092,2024-10-18 09:20:58.731644,2024-10-18 09:20:04.283745,2024-10-18 09:27:59.558271,0 days 00:07:55.274526
2024-10-18,MEHMHA,21065349,PNH8573092,2024-10-18 09:21:01.127171,2024-10-18 11:14:37.190681,2024-10-18 11:14:56.269082,0 days 00:00:19.078401
2024-10-18,MEHMHA,21065349,PNH8573092,2024-10-18 10:11:42.491653,2024-10-18 11:14:37.190681,2024-10-18 11:14:56.269082,0 days 00:00:19.078401
2024-10-18,MEHMHA,60203410,PNH8614897,2024-10-18 14:29:27.281722,2024-10-18 14:28:59.533133,2024-10-18 14:35:25.370853,0 days 00:06:25.837720
2024-10-18,MEHMHA,60015702,PNH8573092,2024-10-18 11:06:59.575985,2024-10-18 11:08:56.618637,2024-10-18 11:10:14.077619,0 days 00:01:17.458982
2024-10-18,MEHMHA,60503006,PNH8573092,2024-10-18 11:07:00.505824,2024-10-18 11:10:14.077619,2024-10-18 11:11:11.375581,0 days 00:00:57.297962
2024-10-18,MEHMHA,21065404,PNH8573092,2024-10-18 11:07:01.370719,2024-10-18 11:11:11.375581,2024-10-18 11:12:26.882209,0 days 00:01:15.506628
2024-10-18,MEHMHA,60013225,PNH8573092,2024-10-18 11:07:02.299007,2024-10-18 11:12:26.882209,2024-10-18 11:12:48.147727,0 days 00:00:21.265518
2024-10-18,MEHMHA,60014919,PNH8573092,2024-10-18 11:07:03.115391,2024-10-18 11:12:48.147727,2024-10-18 11:13:47.456886,0 days 00:00:59.309159
2024-10-18,MEHMHA,60694284,PNH8573092,2024-10-18 11:07:03.991689,2024-10-18 11:13:47.456886,2024-10-18 11:14:37.190681,0 days 00:00:49.733795
2024-10-18,MEHMHA,21065349,PNH8573092,2024-10-18 11:07:05.068140,2024-10-18 11:14:37.190681,2024-10-18 11:14:56.269082,0 days 00:00:19.078401
2024-10-18,MEHMHA,20059723,PNH8573092,2024-10-18 11:07:06.695362,2024-10-18 11:14:56.269082,2024-10-18 11:16:07.956203,0 days 00:01:11.687121
2024-10-18,MEHMQA,20002354,XNH8620430,2024-10-18 23:06:38.992458,2024-10-18 23:23:25.547656,2024-10-18 23:24:50.613522,0 days 00:01:25.065866
2024-10-18,MEHMQA,20002354,XNH8620430,2024-10-18 23:06:41.842547,2024-10-18 23:23:25.547656,2024-10-18 23:24:50.613522,0 days 00:01:25.065866
2024-10-18,MUHAAW,60545353,PNH8572117,2024-10-18 07:52:31.417051,2024-10-18 08:10:28.162380,2024-10-18 08:10:43.550596,0 days 00:00:15.388216
2024-10-18,MUHAAW,20001336,PNH8613485,2024-10-18 13:31:02.040823,2024-10-18 13:42:33.837895,2024-10-18 13:43:52.967085,0 days 00:01:19.129190
2024-10-18,MUHAAW,60100029,PNH8613485,2024-10-18 13:46:59.940514,2024-10-18 13:51:53.416613,2024-10-18 13:53:43.032576,0 days 00:01:49.615963
2024-10-18,MUHAAW,60100029,PNH8613485,2024-10-18 13:47:05.222251,2024-10-18 13:51:53.416613,2024-10-18 13:53:43.032576,0 days 00:01:49.615963
2024-10-18,MUHAAW,60623375,PNH8613485,2024-10-18 14:09:50.288052,2024-10-18 14:20:41.142661,2024-10-18 14:22:18.611314,0 days 00:01:37.468653
2024-10-18,MUHAAW,60472873,PNH8572127,2024-10-18 10:28:32.255233,2024-10-18 10:45:57.098418,2024-10-18 10:46:43.350809,0 days 00:00:46.252391
2024-10-18,MUHAKH,60073747,XNH8593528,2024-10-18 09:12:58.935942,2024-10-18 09:13:57.523176,2024-10-18 09:16:03.888406,0 days 00:02:06.365230
2024-10-18,MUHAKH,60619369,XNH8593528,2024-10-18 09:13:02.214917,2024-10-18 09:16:03.888406,2024-10-18 09:24:07.339768,0 days 00:08:03.451362
2024-10-18,MUHAKH,60619369,XNH8593528,2024-10-18 09:14:01.551256,2024-10-18 09:16:03.888406,2024-10-18 09:24:07.339768,0 days 00:08:03.451362
2024-10-18,MUHAKH,60551535,XNH8593528,2024-10-18 09:14:03.665421,2024-10-18 09:24:07.339768,2024-10-18 09:25:54.292297,0 days 00:01:46.952529
2024-10-18,MUHAKH,60619369,XNH8593528,2024-10-18 09:14:05.632354,2024-10-18 09:16:03.888406,2024-10-18 09:24:07.339768,0 days 00:08:03.451362
2024-10-18,MUHAKH,60619369,XNH8593528,2024-10-18 09:14:24.244948,2024-10-18 09:16:03.888406,2024-10-18 09:24:07.339768,0 days 00:08:03.451362
2024-10-18,MUHAKH,60619369,XNH8593528,2024-10-18 09:14:40.115680,2024-10-18 09:16:03.888406,2024-10-18 09:24:07.339768,0 days 00:08:03.451362
2024-10-18,MUHAKH,20059724,XNH8601894,2024-10-18 11:53:36.620335,2024-10-18 11:54:59.665154,2024-10-18 11:56:46.474128,0 days 00:01:46.808974
2024-10-18,MUHAKH,20059724,XNH8601894,2024-10-18 11:53:38.697730,2024-10-18 11:54:59.665154,2024-10-18 11:56:46.474128,0 days 00:01:46.808974
2024-10-18,MUHAQA,60084027,XNH8568398,2024-10-18 01:04:49.405535,2024-10-18 01:20:31.225946,2024-10-18 01:22:03.094748,0 days 00:01:31.868802
2024-10-18,MUHKHA,20001645,XNH8567941,2024-10-18 00:18:26.736481,2024-10-18 00:19:39.942527,2024-10-18 00:22:12.179930,0 days 00:02:32.237403
2024-10-18,MUHKHA,20001645,XNH8567941,2024-10-18 00:18:39.190549,2024-10-18 00:19:39.942527,2024-10-18 00:22:12.179930,0 days 00:02:32.237403
2024-10-18,MUMRKH,60061378,XNH8567137,2024-10-18 00:11:34.290376,2024-10-18 00:51:18.796030,2024-10-18 00:54:09.721344,0 days 00:02:50.925314
2024-10-18,MUMRKH,60061378,XNH8567137,2024-10-18 00:12:27.460041,2024-10-18 00:51:18.796030,2024-10-18 00:54:09.721344,0 days 00:02:50.925314
2024-10-18,MUSGHU,60432731,PNH8573098,2024-10-18 09:01:18.081798,2024-10-18 09:00:54.304064,2024-10-18 09:04:33.020676,0 days 00:03:38.716612
2024-10-18,MUSGHU,60432731,PNH8573098,2024-10-18 09:01:21.487477,2024-10-18 09:00:54.304064,2024-10-18 09:04:33.020676,0 days 00:03:38.716612
2024-10-18,MUSGHU,60472880,PNH8572103,2024-10-18 09:18:10.122969,2024-10-18 09:41:57.687948,2024-10-18 09:44:09.712239,0 days 00:02:12.024291
2024-10-18,MUSGHU,60472880,PNH8572103,2024-10-18 09:19:52.547872,2024-10-18 09:41:57.687948,2024-10-18 09:44:09.712239,0 days 00:02:12.024291
2024-10-18,MUSGHU,60472880,PNH8572103,2024-10-18 09:21:02.992923,2024-10-18 09:41:57.687948,2024-10-18 09:44:09.712239,0 days 00:02:12.024291
2024-10-18,MUSGHU,60472880,PNH8572103,2024-10-18 09:31:36.077322,2024-10-18 09:41:57.687948,2024-10-18 09:44:09.712239,0 days 00:02:12.024291
2024-10-18,MUSTMO,60123193,XNH8601890,2024-10-18 12:38:14.124659,2024-10-18 12:55:15.915464,2024-10-18 12:59:21.016385,0 days 00:04:05.100921
2024-10-18,MUSTMO,60693249,CNH8616851,2024-10-18 16:17:59.796900,2024-10-18 16:58:20.175458,2024-10-18 17:03:31.766622,0 days 00:05:11.591164
2024-10-18,MUSTMO,60693249,CNH8616851,2024-10-18 16:18:26.780307,2024-10-18 16:58:20.175458,2024-10-18 17:03:31.766622,0 days 00:05:11.591164
2024-10-18,MUSTMO,60693249,CNH8616851,2024-10-18 16:55:26.686925,2024-10-18 16:58:20.175458,2024-10-18 17:03:31.766622,0 days 00:05:11.591164
2024-10-18,MUSTMO,60693249,CNH8616851,2024-10-18 16:58:25.590238,2024-10-18 16:58:20.175458,2024-10-18 17:03:31.766622,0 days 00:05:11.591164
2024-10-18,MUSTMO,20002264,CNH8619115,2024-10-18 21:31:44.873870,2024-10-18 21:43:21.173915,2024-10-18 21:45:44.820603,0 days 00:02:23.646688
2024-10-18,MUSTMO,20002264,CNH8619115,2024-10-18 21:32:07.261750,2024-10-18 21:43:21.173915,2024-10-18 21:45:44.820603,0 days 00:02:23.646688
2024-10-18,MUZAAH,60196520,XNH8567938,2024-10-18 00:32:52.106651,2024-10-18 00:47:56.407809,2024-10-18 00:49:47.983863,0 days 00:01:51.576054
2024-10-18,MUZAAH,60196520,XNH8567938,2024-10-18 00:46:23.993613,2024-10-18 00:47:56.407809,2024-10-18 00:49:47.983863,0 days 00:01:51.576054
2024-10-18,NAVJSI,60439067,PNH8573129,2024-10-18 12:46:52.174203,2024-10-18 12:46:41.789061,2024-10-18 12:50:08.369544,0 days 00:03:26.580483
2024-10-18,NAVJSI,60470418,PNH8573129,2024-10-18 12:46:55.412640,2024-10-18 14:52:40.428102,2024-10-18 15:00:11.089206,0 days 00:07:30.661104
2024-10-18,NAVJSI,20002074,PNH8573129,2024-10-18 12:46:57.108789,2024-10-18 14:50:55.358316,2024-10-18 14:52:40.428102,0 days 00:01:45.069786
2024-10-18,NAVJSI,60143694,PNH8573129,2024-10-18 12:46:59.165071,2024-10-18 14:47:11.695231,2024-10-18 14:50:55.358316,0 days 00:03:43.663085
2024-10-18,NAVJSI,60470390,PNH8573129,2024-10-18 12:47:01.667677,2024-10-18 14:45:14.155984,2024-10-18 14:47:11.695231,0 days 00:01:57.539247
2024-10-18,NAVJSI,60016201,PNH8573129,2024-10-18 12:47:02.822978,2024-10-18 14:43:43.236447,2024-10-18 14:45:14.155984,0 days 00:01:30.919537
2024-10-18,NAVJSI,60006433,PNH8573129,2024-10-18 12:47:05.390026,2024-10-18 14:37:53.227450,2024-10-18 14:39:13.287082,0 days 00:01:20.059632
2024-10-18,NAVJSI,60505545,PNH8573129,2024-10-18 12:47:06.758404,2024-10-18 14:36:30.259243,2024-10-18 14:37:53.227450,0 days 00:01:22.968207
2024-10-18,NAVJSI,60010183,PNH8573129,2024-10-18 12:47:07.767998,2024-10-18 14:35:19.568225,2024-10-18 14:36:30.259243,0 days 00:01:10.691018
2024-10-18,NAVJSI,60010124,PNH8573129,2024-10-18 12:47:09.027242,2024-10-18 14:33:00.960294,2024-10-18 14:35:19.568225,0 days 00:02:18.607931
2024-10-18,NAVJSI,60465487,PNH8573129,2024-10-18 12:47:13.483786,2024-10-18 14:27:57.329594,2024-10-18 14:30:26.550076,0 days 00:02:29.220482
2024-10-18,NAVJSI,60465488,PNH8573129,2024-10-18 12:47:14.927445,2024-10-18 14:25:59.003152,2024-10-18 14:27:57.329594,0 days 00:01:58.326442
2024-10-18,NAVJSI,60468348,PNH8573129,2024-10-18 12:47:17.616201,2024-10-18 14:19:03.577398,2024-10-18 14:20:42.298455,0 days 00:01:38.721057
2024-10-18,NAVJSI,60468347,PNH8573129,2024-10-18 12:47:18.805164,2024-10-18 14:17:46.897891,2024-10-18 14:19:03.577398,0 days 00:01:16.679507
2024-10-18,NAVJSI,60468286,PNH8573129,2024-10-18 12:47:20.076083,2024-10-18 14:16:10.635212,2024-10-18 14:17:46.897891,0 days 00:01:36.262679
2024-10-18,NAVJSI,60468285,PNH8573129,2024-10-18 12:47:21.124349,2024-10-18 14:13:52.652344,2024-10-18 14:16:10.635212,0 days 00:02:17.982868
2024-10-18,NAVJSI,60540959,PNH8573129,2024-10-18 12:47:23.313502,2024-10-18 14:08:32.422807,2024-10-18 14:09:51.446773,0 days 00:01:19.023966
2024-10-18,NAVJSI,20059296,PNH8573129,2024-10-18 12:47:25.365488,2024-10-18 14:05:04.867410,2024-10-18 14:06:10.334468,0 days 00:01:05.467058
2024-10-18,NAVJSI,20115901,PNH8573129,2024-10-18 12:47:26.299133,2024-10-18 14:03:49.423088,2024-10-18 14:05:04.867410,0 days 00:01:15.444322
2024-10-18,NAVJSI,20001394,PNH8573129,2024-10-18 12:47:27.429926,2024-10-18 14:02:26.123138,2024-10-18 14:03:49.423088,0 days 00:01:23.299950
2024-10-18,NAVJSI,60513337,PNH8573129,2024-10-18 12:47:29.302913,2024-10-18 13:57:20.760299,2024-10-18 13:58:51.037797,0 days 00:01:30.277498
2024-10-18,NAVJSI,60513337,PNH8573129,2024-10-18 12:47:30.347779,2024-10-18 13:57:20.760299,2024-10-18 13:58:51.037797,0 days 00:01:30.277498
2024-10-18,NAVJSI,60465369,PNH8573129,2024-10-18 12:47:31.315144,2024-10-18 13:55:24.384360,2024-10-18 13:57:20.760299,0 days 00:01:56.375939
2024-10-18,NAVJSI,60011547,PNH8573129,2024-10-18 12:47:37.212573,2024-10-18 13:51:02.977260,2024-10-18 13:52:48.476830,0 days 00:01:45.499570
2024-10-18,NAVJSI,60011553,PNH8573129,2024-10-18 12:47:38.583887,2024-10-18 13:46:24.507750,2024-10-18 13:51:02.977260,0 days 00:04:38.469510
2024-10-18,NAVJSI,60540857,PNH8573129,2024-10-18 12:47:40.925062,2024-10-18 13:42:29.211022,2024-10-18 13:44:04.231196,0 days 00:01:35.020174
2024-10-18,NAVJSI,60517146,PNH8573129,2024-10-18 12:47:43.208211,2024-10-18 13:36:48.358915,2024-10-18 13:39:05.195050,0 days 00:02:16.836135
2024-10-18,NAVJSI,60517221,PNH8573129,2024-10-18 12:47:44.330454,2024-10-18 13:30:55.758110,2024-10-18 13:36:48.358915,0 days 00:05:52.600805
2024-10-18,NAVJSI,20002097,PNH8573129,2024-10-18 12:47:45.481487,2024-10-18 13:28:20.879703,2024-10-18 13:30:55.758110,0 days 00:02:34.878407
2024-10-18,NAVJSI,60607902,PNH8573129,2024-10-18 12:47:48.174055,2024-10-18 13:21:48.171507,2024-10-18 13:23:18.910533,0 days 00:01:30.739026
2024-10-18,NAVJSI,60518480,PNH8573129,2024-10-18 12:47:49.296401,2024-10-18 13:20:20.259342,2024-10-18 13:21:48.171507,0 days 00:01:27.912165
2024-10-18,NAVJSI,60464952,PNH8573129,2024-10-18 12:47:50.466554,2024-10-18 13:18:05.065448,2024-10-18 13:20:20.259342,0 days 00:02:15.193894
2024-10-18,NAVJSI,60514774,PNH8573129,2024-10-18 12:47:51.909009,2024-10-18 13:16:56.679731,2024-10-18 13:18:05.065448,0 days 00:01:08.385717
2024-10-18,NAVJSI,21065337,PNH8573129,2024-10-18 12:47:58.316270,2024-10-18 13:09:49.073188,2024-10-18 13:12:55.795044,0 days 00:03:06.721856
2024-10-18,NAVJSI,21065349,PNH8573129,2024-10-18 12:47:59.419230,2024-10-18 13:08:39.955666,2024-10-18 13:09:49.073188,0 days 00:01:09.117522
2024-10-18,NAVJSI,60438656,PNH8573129,2024-10-18 12:48:03.259059,2024-10-18 12:57:39.967058,2024-10-18 13:01:10.157993,0 days 00:03:30.190935
2024-10-18,NOMAMU,60634052,XNH8600736,2024-10-18 10:28:52.295459,2024-10-18 10:32:04.602465,2024-10-18 10:33:18.291604,0 days 00:01:13.689139
2024-10-18,NOMAMU,60457623,XNH8585946,2024-10-18 09:32:20.656487,2024-10-18 09:34:15.073036,2024-10-18 09:36:11.261406,0 days 00:01:56.188370
2024-10-18,NOMAMU,60457623,XNH8585946,2024-10-18 09:32:23.498966,2024-10-18 09:34:15.073036,2024-10-18 09:36:11.261406,0 days 00:01:56.188370
2024-10-18,NOMAMU,60457623,XNH8585946,2024-10-18 09:32:26.538066,2024-10-18 09:34:15.073036,2024-10-18 09:36:11.261406,0 days 00:01:56.188370
2024-10-18,NOMAMU,60290472,XNH8585946,2024-10-18 09:32:54.236567,2024-10-18 09:37:01.567242,2024-10-18 09:39:46.379090,0 days 00:02:44.811848
